filename,transcription,question,context,answers,is_impossible,id,plausible_answers,duration_ms,speech_start_ms,speech_end_ms,leading_silence_ms,trailing_silence_ms,speech_total_ms,n_segments,max_internal_pause_ms,trailing_zero_pad_ms,segments_ms
5729fa40af94a219006aa711.wav,what kind of deprivation results in diminished immune response and lower antibody production,What kind of deprivation results in diminished immune response and lower antibody production?,"When suffering from sleep deprivation, active immunizations may have a diminished effect and may result in lower antibody production, and a lower immune response, than would be noted in a well-rested individual. Additionally, proteins such as NFIL3, which have been shown to be closely intertwined with both T-cell differentiation and our circadian rhythms, can be affected through the disturbance of natural light and dark cycles through instances of sleep deprivation, shift work, etc. As a result, these disruptions can lead to an increase in chronic conditions such as heart disease, chronic pain, and asthma.","[{""answer_start"": 20, ""text"": ""sleep deprivation""}, {""answer_start"": 20, ""text"": ""sleep""}, {""answer_start"": 20, ""text"": ""sleep deprivation""}]",False,5729fa40af94a219006aa711,[],10602,896,8864,896,1738,7776,5,64,1510,896-1376 1408-2208 2272-2496 2560-5728 5760-8864
5729fb003f37b31900478627.wav,what is partially responsible for weakened immune response in older individuals,What is partially responsible for weakened immune response in older individuals?,"It is conjectured that a progressive decline in hormone levels with age is partially responsible for weakened immune responses in aging individuals. Conversely, some hormones are regulated by the immune system, notably thyroid hormone activity. The age-related decline in immune function is also related to decreasing vitamin D levels in the elderly. As people age, two things happen that negatively affect their vitamin D levels. First, they stay indoors more due to decreased activity levels. This means that they get less sun and therefore produce less cholecalciferol via UVB radiation. Second, as a person ages the skin becomes less adept at producing vitamin D.","[{""answer_start"": 37, ""text"": ""decline in hormone levels with age""}, {""answer_start"": 37, ""text"": ""decline in hormone levels""}, {""answer_start"": 37, ""text"": ""decline in hormone levels""}]",False,5729fb003f37b31900478627,[],9000,736,7328,736,1672,6496,3,64,1519,736-1120 1184-4768 4800-7328
5729fb003f37b31900478628.wav,as a person gets older what does the skin produce less of,"As a person gets older, what does the skin produce less of?","It is conjectured that a progressive decline in hormone levels with age is partially responsible for weakened immune responses in aging individuals. Conversely, some hormones are regulated by the immune system, notably thyroid hormone activity. The age-related decline in immune function is also related to decreasing vitamin D levels in the elderly. As people age, two things happen that negatively affect their vitamin D levels. First, they stay indoors more due to decreased activity levels. This means that they get less sun and therefore produce less cholecalciferol via UVB radiation. Second, as a person ages the skin becomes less adept at producing vitamin D.","[{""answer_start"": 657, ""text"": ""vitamin D""}, {""answer_start"": 657, ""text"": ""vitamin D""}, {""answer_start"": 657, ""text"": ""vitamin D.""}]",False,5729fb003f37b31900478628,[],7793,864,6016,864,1777,4736,3,352,1520,864-1376 1440-2880 3232-6016
5729fb003f37b31900478629.wav,the production of what signalling molecules is regulated by the immun system,The production of what signalling molecules is regulated by the immune system?,"It is conjectured that a progressive decline in hormone levels with age is partially responsible for weakened immune responses in aging individuals. Conversely, some hormones are regulated by the immune system, notably thyroid hormone activity. The age-related decline in immune function is also related to decreasing vitamin D levels in the elderly. As people age, two things happen that negatively affect their vitamin D levels. First, they stay indoors more due to decreased activity levels. This means that they get less sun and therefore produce less cholecalciferol via UVB radiation. Second, as a person ages the skin becomes less adept at producing vitamin D.","[{""answer_start"": 166, ""text"": ""hormones""}, {""answer_start"": 166, ""text"": ""hormones""}, {""answer_start"": 166, ""text"": ""hormones""}]",False,5729fb003f37b31900478629,[],8721,736,7008,736,1713,6272,1,0,1511,736-7008
5729fb003f37b3190047862a.wav,older people get less sun and produce less of what chemical via u v b radiation,Older people get less sun and produce less of what chemical via UVB radiation?,"It is conjectured that a progressive decline in hormone levels with age is partially responsible for weakened immune responses in aging individuals. Conversely, some hormones are regulated by the immune system, notably thyroid hormone activity. The age-related decline in immune function is also related to decreasing vitamin D levels in the elderly. As people age, two things happen that negatively affect their vitamin D levels. First, they stay indoors more due to decreased activity levels. This means that they get less sun and therefore produce less cholecalciferol via UVB radiation. Second, as a person ages the skin becomes less adept at producing vitamin D.","[{""answer_start"": 556, ""text"": ""cholecalciferol""}, {""answer_start"": 556, ""text"": ""cholecalciferol""}, {""answer_start"": 556, ""text"": ""cholecalciferol""}]",False,5729fb003f37b3190047862a,[],10463,768,8832,768,1631,7904,4,64,1507,768-5056 5120-6912 6944-7360 7424-8832
5729fc3d1d0469140077969d.wav,what type of immune cells help to destroy abnormal cells entombers,What type of immune cells help to destroy abnormal cells in tumors?,"The main response of the immune system to tumors is to destroy the abnormal cells using killer T cells, sometimes with the assistance of helper T cells. Tumor antigens are presented on MHC class I molecules in a similar way to viral antigens. This allows killer T cells to recognize the tumor cell as abnormal. NK cells also kill tumorous cells in a similar way, especially if the tumor cells have fewer MHC class I molecules on their surface than normal; this is a common phenomenon with tumors. Sometimes antibodies are generated against tumor cells allowing for their destruction by the complement system.","[{""answer_start"": 88, ""text"": ""killer T cells""}, {""answer_start"": 88, ""text"": ""killer T cells""}, {""answer_start"": 88, ""text"": ""killer T cells""}]",False,5729fc3d1d0469140077969d,[],8652,928,7104,928,1548,5760,5,192,1502,928-1248 1312-1696 1824-3520 3712-6016 6048-7104
5729fc3d1d0469140077969e.wav,lots of tumour cells have fewer of what type of molecule on their surface,Lots of tumor cells have fewer of what type of molecule on their surface?,"The main response of the immune system to tumors is to destroy the abnormal cells using killer T cells, sometimes with the assistance of helper T cells. Tumor antigens are presented on MHC class I molecules in a similar way to viral antigens. This allows killer T cells to recognize the tumor cell as abnormal. NK cells also kill tumorous cells in a similar way, especially if the tumor cells have fewer MHC class I molecules on their surface than normal; this is a common phenomenon with tumors. Sometimes antibodies are generated against tumor cells allowing for their destruction by the complement system.","[{""answer_start"": 404, ""text"": ""MHC class I molecules""}, {""answer_start"": 404, ""text"": ""MHC class I""}, {""answer_start"": 404, ""text"": ""MHC class I molecules""}]",False,5729fc3d1d0469140077969e,[],9511,928,7936,928,1575,6528,6,160,1501,928-1824 1920-3392 3552-4704 4832-5248 5280-7520 7584-7936
5729fc3d1d0469140077969f.wav,tumour antigins are complexed with m h c class one molecules in the same way as wat antigins,Tumor antigens are complexed with MHC class I molecules in the same way as what antigens?,"The main response of the immune system to tumors is to destroy the abnormal cells using killer T cells, sometimes with the assistance of helper T cells. Tumor antigens are presented on MHC class I molecules in a similar way to viral antigens. This allows killer T cells to recognize the tumor cell as abnormal. NK cells also kill tumorous cells in a similar way, especially if the tumor cells have fewer MHC class I molecules on their surface than normal; this is a common phenomenon with tumors. Sometimes antibodies are generated against tumor cells allowing for their destruction by the complement system.","[{""answer_start"": 227, ""text"": ""viral antigens""}, {""answer_start"": 227, ""text"": ""viral""}, {""answer_start"": 227, ""text"": ""viral antigens""}]",False,5729fc3d1d0469140077969f,[],12158,832,10496,832,1662,9408,4,128,1501,832-4768 4800-5568 5696-9440 9536-10496
5729fd111d046914007796a5.wav,plants lack what kind of immune cells,Plants lack what kind of immune cells?,"Unlike animals, plants lack phagocytic cells, but many plant immune responses involve systemic chemical signals that are sent through a plant. Individual plant cells respond to molecules associated with pathogens known as Pathogen-associated molecular patterns or PAMPs. When a part of a plant becomes infected, the plant produces a localized hypersensitive response, whereby cells at the site of infection undergo rapid apoptosis to prevent the spread of the disease to other parts of the plant. Systemic acquired resistance (SAR) is a type of defensive response used by plants that renders the entire plant resistant to a particular infectious agent. RNA silencing mechanisms are particularly important in this systemic response as they can block virus replication.","[{""answer_start"": 28, ""text"": ""phagocytic cells""}, {""answer_start"": 28, ""text"": ""phagocytic""}, {""answer_start"": 28, ""text"": ""phagocytic cells""}]",False,5729fd111d046914007796a5,[],6353,800,4704,800,1649,3744,4,64,1503,800-1376 1408-1920 1984-2464 2528-4704
5729fd111d046914007796a6.wav,plant cells respond to the molecules associated with pathogens known as what,Plant cells respond to the molecules associated with pathogens known as what?,"Unlike animals, plants lack phagocytic cells, but many plant immune responses involve systemic chemical signals that are sent through a plant. Individual plant cells respond to molecules associated with pathogens known as Pathogen-associated molecular patterns or PAMPs. When a part of a plant becomes infected, the plant produces a localized hypersensitive response, whereby cells at the site of infection undergo rapid apoptosis to prevent the spread of the disease to other parts of the plant. Systemic acquired resistance (SAR) is a type of defensive response used by plants that renders the entire plant resistant to a particular infectious agent. RNA silencing mechanisms are particularly important in this systemic response as they can block virus replication.","[{""answer_start"": 222, ""text"": ""Pathogen-associated molecular patterns""}, {""answer_start"": 222, ""text"": ""Pathogen-associated molecular patterns""}, {""answer_start"": 222, ""text"": ""Pathogen-associated molecular patterns or PAMPs""}]",False,5729fd111d046914007796a6,[],9697,736,8000,736,1697,7008,5,96,1501,736-2464 2496-2944 3008-5536 5632-7808 7872-8000
5729fd111d046914007796a7.wav,cells of the sight of an infection in a plant undergo what process to prevent spread of the disease,Cells of the site of an infection in a plant undergo what process to prevent spread of the disease?,"Unlike animals, plants lack phagocytic cells, but many plant immune responses involve systemic chemical signals that are sent through a plant. Individual plant cells respond to molecules associated with pathogens known as Pathogen-associated molecular patterns or PAMPs. When a part of a plant becomes infected, the plant produces a localized hypersensitive response, whereby cells at the site of infection undergo rapid apoptosis to prevent the spread of the disease to other parts of the plant. Systemic acquired resistance (SAR) is a type of defensive response used by plants that renders the entire plant resistant to a particular infectious agent. RNA silencing mechanisms are particularly important in this systemic response as they can block virus replication.","[{""answer_start"": 421, ""text"": ""apoptosis""}, {""answer_start"": 421, ""text"": ""apoptosis""}, {""answer_start"": 415, ""text"": ""rapid apoptosis""}]",False,5729fd111d046914007796a7,[],11624,928,9856,928,1768,8448,7,224,1504,928-1824 1888-2656 2688-3200 3264-4256 4288-4768 4992-8128 8192-9856
5729fd111d046914007796a8.wav,what is a kind of defence response that makes the entire plant resistant to a particular agent,What is a kind of defense response that makes the entire plant resistant to a particular agent?,"Unlike animals, plants lack phagocytic cells, but many plant immune responses involve systemic chemical signals that are sent through a plant. Individual plant cells respond to molecules associated with pathogens known as Pathogen-associated molecular patterns or PAMPs. When a part of a plant becomes infected, the plant produces a localized hypersensitive response, whereby cells at the site of infection undergo rapid apoptosis to prevent the spread of the disease to other parts of the plant. Systemic acquired resistance (SAR) is a type of defensive response used by plants that renders the entire plant resistant to a particular infectious agent. RNA silencing mechanisms are particularly important in this systemic response as they can block virus replication.","[{""answer_start"": 497, ""text"": ""Systemic acquired resistance (SAR)""}, {""answer_start"": 497, ""text"": ""Systemic acquired resistance""}, {""answer_start"": 497, ""text"": ""Systemic acquired resistance (SAR)""}]",False,5729fd111d046914007796a8,[],11322,960,9376,960,1946,8064,7,96,1504,960-1344 1376-2528 2592-3488 3520-4256 4352-7392 7456-7808 7872-9376
5729fd111d046914007796a9.wav,what is a mechanism that can help plants block virus replication,What is a mechanism that can help plants block virus replication?,"Unlike animals, plants lack phagocytic cells, but many plant immune responses involve systemic chemical signals that are sent through a plant. Individual plant cells respond to molecules associated with pathogens known as Pathogen-associated molecular patterns or PAMPs. When a part of a plant becomes infected, the plant produces a localized hypersensitive response, whereby cells at the site of infection undergo rapid apoptosis to prevent the spread of the disease to other parts of the plant. Systemic acquired resistance (SAR) is a type of defensive response used by plants that renders the entire plant resistant to a particular infectious agent. RNA silencing mechanisms are particularly important in this systemic response as they can block virus replication.","[{""answer_start"": 653, ""text"": ""RNA silencing mechanisms""}, {""answer_start"": 653, ""text"": ""RNA silencing mechanisms""}, {""answer_start"": 653, ""text"": ""RNA silencing mechanisms""}]",False,5729fd111d046914007796a9,[],8652,544,6944,544,1708,5824,6,352,1502,544-992 1024-2368 2432-2816 2912-3488 3840-6048 6080-6944
5729fe5c3f37b3190047862f.wav,what kind of disorders are the result of an overactive immune response,What kind of disorders are the result of an overactive immune response?,"Overactive immune responses comprise the other end of immune dysfunction, particularly the autoimmune disorders. Here, the immune system fails to properly distinguish between self and non-self, and attacks part of the body. Under normal circumstances, many T cells and antibodies react with ""self"" peptides. One of the functions of specialized cells (located in the thymus and bone marrow) is to present young lymphocytes with self antigens produced throughout the body and to eliminate those cells that recognize self-antigens, preventing autoimmunity.","[{""answer_start"": 91, ""text"": ""autoimmune disorders""}, {""answer_start"": 91, ""text"": ""autoimmune""}, {""answer_start"": 91, ""text"": ""autoimmune disorders""}]",False,5729fe5c3f37b3190047862f,[],9093,832,7328,832,1765,6304,4,96,1500,832-1088 1152-5312 5408-6656 6688-7328
5729fe5c3f37b31900478630.wav,in auto immune disorders the immune system doesn't distinguish between what types of cells,"In autoimmune disorders, the immune system doesn't distinguish between what types of cells?","Overactive immune responses comprise the other end of immune dysfunction, particularly the autoimmune disorders. Here, the immune system fails to properly distinguish between self and non-self, and attacks part of the body. Under normal circumstances, many T cells and antibodies react with ""self"" peptides. One of the functions of specialized cells (located in the thymus and bone marrow) is to present young lymphocytes with self antigens produced throughout the body and to eliminate those cells that recognize self-antigens, preventing autoimmunity.","[{""answer_start"": 175, ""text"": ""self and non-self""}, {""answer_start"": 175, ""text"": ""self and non-self""}, {""answer_start"": 175, ""text"": ""self and non-self""}]",False,5729fe5c3f37b31900478630,[],11043,800,9280,800,1763,7936,7,160,1503,800-3200 3360-5536 5632-6560 6656-7584 7680-8064 8096-8288 8352-9280
5729fe5c3f37b31900478631.wav,where are the specialized cells that eliminate cells that recognize self entigins located,Where are the specialized cells that eliminate cells that recognize self-antigens located?,"Overactive immune responses comprise the other end of immune dysfunction, particularly the autoimmune disorders. Here, the immune system fails to properly distinguish between self and non-self, and attacks part of the body. Under normal circumstances, many T cells and antibodies react with ""self"" peptides. One of the functions of specialized cells (located in the thymus and bone marrow) is to present young lymphocytes with self antigens produced throughout the body and to eliminate those cells that recognize self-antigens, preventing autoimmunity.","[{""answer_start"": 366, ""text"": ""thymus and bone marrow""}, {""answer_start"": 366, ""text"": ""thymus and bone marrow""}, {""answer_start"": 366, ""text"": ""thymus and bone marrow""}]",False,5729fe5c3f37b31900478631,[],10881,640,9088,640,1793,8224,6,64,1500,640-1792 1824-3552 3584-5312 5376-6528 6560-7232 7296-9088
5729fe5c3f37b31900478632.wav,under normal conditions tea cells and antibodies produce what kind of appetites,"Under normal conditions, T cells and antibodies produce what kind of peptides?","Overactive immune responses comprise the other end of immune dysfunction, particularly the autoimmune disorders. Here, the immune system fails to properly distinguish between self and non-self, and attacks part of the body. Under normal circumstances, many T cells and antibodies react with ""self"" peptides. One of the functions of specialized cells (located in the thymus and bone marrow) is to present young lymphocytes with self antigens produced throughout the body and to eliminate those cells that recognize self-antigens, preventing autoimmunity.","[{""answer_start"": 291, ""text"": ""\""self\"" peptides""}, {""answer_start"": 292, ""text"": ""self""}, {""answer_start"": 292, ""text"": ""self\"" peptides""}]",False,5729fe5c3f37b31900478632,[],9813,736,8256,736,1557,7008,6,160,1507,736-2688 2848-5280 5376-6240 6272-7136 7296-7584 7648-8256
5729fefbaf94a219006aa739.wav,what kind of disorders occur when part of the immune system is int active,What kind of disorders occur when part of the immune system isn't active?,"Immunodeficiencies occur when one or more of the components of the immune system are inactive. The ability of the immune system to respond to pathogens is diminished in both the young and the elderly, with immune responses beginning to decline at around 50 years of age due to immunosenescence. In developed countries, obesity, alcoholism, and drug use are common causes of poor immune function. However, malnutrition is the most common cause of immunodeficiency in developing countries. Diets lacking sufficient protein are associated with impaired cell-mediated immunity, complement activity, phagocyte function, IgA antibody concentrations, and cytokine production. Additionally, the loss of the thymus at an early age through genetic mutation or surgical removal results in severe immunodeficiency and a high susceptibility to infection.","[{""answer_start"": 0, ""text"": ""Immunodeficiencies""}, {""answer_start"": 0, ""text"": ""Immunodeficiencies""}, {""answer_start"": 0, ""text"": ""Immunodeficiencies""}]",False,5729fefbaf94a219006aa739,[],9163,640,7424,640,1739,6080,6,288,1508,640-1056 1120-1920 2016-3840 3904-6464 6752-6976 7168-7424
5729fefbaf94a219006aa73a.wav,in what two aged groups is the strength of the immun system reduced,In what two age groups is the strength of the immune system reduced?,"Immunodeficiencies occur when one or more of the components of the immune system are inactive. The ability of the immune system to respond to pathogens is diminished in both the young and the elderly, with immune responses beginning to decline at around 50 years of age due to immunosenescence. In developed countries, obesity, alcoholism, and drug use are common causes of poor immune function. However, malnutrition is the most common cause of immunodeficiency in developing countries. Diets lacking sufficient protein are associated with impaired cell-mediated immunity, complement activity, phagocyte function, IgA antibody concentrations, and cytokine production. Additionally, the loss of the thymus at an early age through genetic mutation or surgical removal results in severe immunodeficiency and a high susceptibility to infection.","[{""answer_start"": 174, ""text"": ""the young and the elderly""}, {""answer_start"": 174, ""text"": ""the young and the elderly""}, {""answer_start"": 178, ""text"": ""young and the elderly""}]",False,5729fefbaf94a219006aa73a,[],9186,736,7200,736,1986,6176,5,128,1514,736-1408 1536-2496 2528-2848 2944-3136 3168-7200
5729fefbaf94a219006aa73b.wav,at what age do immune responses typically begin to decline,At what age do immune responses typically begin to decline?,"Immunodeficiencies occur when one or more of the components of the immune system are inactive. The ability of the immune system to respond to pathogens is diminished in both the young and the elderly, with immune responses beginning to decline at around 50 years of age due to immunosenescence. In developed countries, obesity, alcoholism, and drug use are common causes of poor immune function. However, malnutrition is the most common cause of immunodeficiency in developing countries. Diets lacking sufficient protein are associated with impaired cell-mediated immunity, complement activity, phagocyte function, IgA antibody concentrations, and cytokine production. Additionally, the loss of the thymus at an early age through genetic mutation or surgical removal results in severe immunodeficiency and a high susceptibility to infection.","[{""answer_start"": 247, ""text"": ""around 50 years of age""}, {""answer_start"": 254, ""text"": ""50""}, {""answer_start"": 247, ""text"": ""around 50 years of age""}]",False,5729fefbaf94a219006aa73b,[],8466,704,6624,704,1842,5760,5,64,1505,704-960 1024-1440 1472-2144 2176-4352 4384-6624
5729fefbaf94a219006aa73c.wav,what are some causes of reduced immune function in developed countries,What are some causes of reduced immune function in developed countries?,"Immunodeficiencies occur when one or more of the components of the immune system are inactive. The ability of the immune system to respond to pathogens is diminished in both the young and the elderly, with immune responses beginning to decline at around 50 years of age due to immunosenescence. In developed countries, obesity, alcoholism, and drug use are common causes of poor immune function. However, malnutrition is the most common cause of immunodeficiency in developing countries. Diets lacking sufficient protein are associated with impaired cell-mediated immunity, complement activity, phagocyte function, IgA antibody concentrations, and cytokine production. Additionally, the loss of the thymus at an early age through genetic mutation or surgical removal results in severe immunodeficiency and a high susceptibility to infection.","[{""answer_start"": 319, ""text"": ""obesity, alcoholism, and drug use""}, {""answer_start"": 319, ""text"": ""obesity, alcoholism, and drug use""}, {""answer_start"": 319, ""text"": ""obesity, alcoholism, and drug use""}]",False,5729fefbaf94a219006aa73c,[],9650,704,7840,704,1810,6816,7,96,1500,704-3200 3232-4064 4128-4800 4896-5664 5728-6784 6816-6944 6976-7840
5729fefbaf94a219006aa73d.wav,what is the most common cause of a mule deficiency in developing nations,What is the most common cause of immunodeficiency in developing nations?,"Immunodeficiencies occur when one or more of the components of the immune system are inactive. The ability of the immune system to respond to pathogens is diminished in both the young and the elderly, with immune responses beginning to decline at around 50 years of age due to immunosenescence. In developed countries, obesity, alcoholism, and drug use are common causes of poor immune function. However, malnutrition is the most common cause of immunodeficiency in developing countries. Diets lacking sufficient protein are associated with impaired cell-mediated immunity, complement activity, phagocyte function, IgA antibody concentrations, and cytokine production. Additionally, the loss of the thymus at an early age through genetic mutation or surgical removal results in severe immunodeficiency and a high susceptibility to infection.","[{""answer_start"": 405, ""text"": ""malnutrition""}, {""answer_start"": 405, ""text"": ""malnutrition""}, {""answer_start"": 405, ""text"": ""malnutrition""}]",False,5729fefbaf94a219006aa73d,[],9232,640,7520,640,1712,6784,3,64,1500,640-2112 2176-6432 6464-7520
5729ffda1d046914007796af.wav,by what process can active immunity be generated in an artificial manner,By what process can active immunity be generated in an artificial manner?,"Long-term active memory is acquired following infection by activation of B and T cells. Active immunity can also be generated artificially, through vaccination. The principle behind vaccination (also called immunization) is to introduce an antigen from a pathogen in order to stimulate the immune system and develop specific immunity against that particular pathogen without causing disease associated with that organism. This deliberate induction of an immune response is successful because it exploits the natural specificity of the immune system, as well as its inducibility. With infectious disease remaining one of the leading causes of death in the human population, vaccination represents the most effective manipulation of the immune system mankind has developed.","[{""answer_start"": 148, ""text"": ""vaccination""}, {""answer_start"": 148, ""text"": ""vaccination""}, {""answer_start"": 148, ""text"": ""vaccination""}]",False,5729ffda1d046914007796af,[],9023,704,7232,704,1791,6464,2,64,1503,704-3008 3072-7232
5729ffda1d046914007796b0.wav,what is the process of vaccination also known as,What is the process of vaccination also known as?,"Long-term active memory is acquired following infection by activation of B and T cells. Active immunity can also be generated artificially, through vaccination. The principle behind vaccination (also called immunization) is to introduce an antigen from a pathogen in order to stimulate the immune system and develop specific immunity against that particular pathogen without causing disease associated with that organism. This deliberate induction of an immune response is successful because it exploits the natural specificity of the immune system, as well as its inducibility. With infectious disease remaining one of the leading causes of death in the human population, vaccination represents the most effective manipulation of the immune system mankind has developed.","[{""answer_start"": 207, ""text"": ""immunization""}, {""answer_start"": 207, ""text"": ""immunization""}, {""answer_start"": 207, ""text"": ""immunization""}]",False,5729ffda1d046914007796b0,[],7351,672,5696,672,1655,4992,2,32,1500,672-3936 3968-5696
5729ffda1d046914007796b1.wav,in the process of vaccination what is introduced in order to develop a specific immunity,"In the process of vaccination, what is introduced in order to develop a specific immunity?","Long-term active memory is acquired following infection by activation of B and T cells. Active immunity can also be generated artificially, through vaccination. The principle behind vaccination (also called immunization) is to introduce an antigen from a pathogen in order to stimulate the immune system and develop specific immunity against that particular pathogen without causing disease associated with that organism. This deliberate induction of an immune response is successful because it exploits the natural specificity of the immune system, as well as its inducibility. With infectious disease remaining one of the leading causes of death in the human population, vaccination represents the most effective manipulation of the immune system mankind has developed.","[{""answer_start"": 237, ""text"": ""an antigen from a pathogen""}, {""answer_start"": 240, ""text"": ""antigen""}, {""answer_start"": 240, ""text"": ""antigen from a pathogen""}]",False,5729ffda1d046914007796b1,[],10718,768,9056,768,1662,7872,7,128,1501,768-3712 3840-4320 4384-5504 5568-7072 7168-7488 7520-7936 7968-9056
5729ffda1d046914007796b2.wav,vaccination exploits what feature of the human immune system in order to be successful,Vaccination exploits what feature of the human immune system in order to be successful?,"Long-term active memory is acquired following infection by activation of B and T cells. Active immunity can also be generated artificially, through vaccination. The principle behind vaccination (also called immunization) is to introduce an antigen from a pathogen in order to stimulate the immune system and develop specific immunity against that particular pathogen without causing disease associated with that organism. This deliberate induction of an immune response is successful because it exploits the natural specificity of the immune system, as well as its inducibility. With infectious disease remaining one of the leading causes of death in the human population, vaccination represents the most effective manipulation of the immune system mankind has developed.","[{""answer_start"": 508, ""text"": ""natural specificity of the immune system""}, {""answer_start"": 508, ""text"": ""natural specificity""}, {""answer_start"": 504, ""text"": ""the natural specificity""}]",False,5729ffda1d046914007796b2,[],10997,864,9184,864,1813,8096,4,96,1507,864-2496 2592-4192 4256-8832 8896-9184
572a019f3f37b31900478643.wav,factaria sickry what kind of protings to ingest a physical barrier,Bacteria often secrete what kind of proteins to ingest a physical barrier?,"The success of any pathogen depends on its ability to elude host immune responses. Therefore, pathogens evolved several methods that allow them to successfully infect a host, while evading detection or destruction by the immune system. Bacteria often overcome physical barriers by secreting enzymes that digest the barrier, for example, by using a type II secretion system. Alternatively, using a type III secretion system, they may insert a hollow tube into the host cell, providing a direct route for proteins to move from the pathogen to the host. These proteins are often used to shut down host defenses.","[{""answer_start"": 291, ""text"": ""enzymes""}, {""answer_start"": 291, ""text"": ""enzymes""}, {""answer_start"": 291, ""text"": ""enzymes""}]",False,572a019f3f37b31900478643,[],9720,768,7936,768,1784,6464,7,256,1509,768-1120 1184-2624 2720-3136 3200-3936 4192-5024 5120-6208 6336-7936
572a019f3f37b31900478644.wav,what kind of system of infection involves inserting a hollow tube into a host cell,What kind of system of infection involves inserting a hollow tube into a host cell?,"The success of any pathogen depends on its ability to elude host immune responses. Therefore, pathogens evolved several methods that allow them to successfully infect a host, while evading detection or destruction by the immune system. Bacteria often overcome physical barriers by secreting enzymes that digest the barrier, for example, by using a type II secretion system. Alternatively, using a type III secretion system, they may insert a hollow tube into the host cell, providing a direct route for proteins to move from the pathogen to the host. These proteins are often used to shut down host defenses.","[{""answer_start"": 397, ""text"": ""type III secretion system""}, {""answer_start"": 397, ""text"": ""type III secretion system""}, {""answer_start"": 397, ""text"": ""type III secretion system""}]",False,572a019f3f37b31900478644,[],11972,864,10048,864,1924,8672,7,128,1510,864-1280 1312-1472 1600-3648 3712-5280 5344-7488 7584-7776 7904-10048
572a019f3f37b31900478645.wav,in a type three secretion system proteens are transported to the host's cell in order to do what,"In a type III secretion system, proteins are transported to the host cell in order to do what?","The success of any pathogen depends on its ability to elude host immune responses. Therefore, pathogens evolved several methods that allow them to successfully infect a host, while evading detection or destruction by the immune system. Bacteria often overcome physical barriers by secreting enzymes that digest the barrier, for example, by using a type II secretion system. Alternatively, using a type III secretion system, they may insert a hollow tube into the host cell, providing a direct route for proteins to move from the pathogen to the host. These proteins are often used to shut down host defenses.","[{""answer_start"": 584, ""text"": ""shut down host defenses""}, {""answer_start"": 584, ""text"": ""shut down host defenses""}, {""answer_start"": 584, ""text"": ""shut down host defenses.""}]",False,572a019f3f37b31900478645,[],11717,896,9728,896,1989,8064,8,384,1506,896-1856 1984-4064 4448-5792 5856-6336 6368-7168 7232-7904 7936-8736 8800-9728
572a019f3f37b31900478646.wav,the success of pathogens is predicted on their ability to do what,The success of pathogens is predicated on their ability to do what?,"The success of any pathogen depends on its ability to elude host immune responses. Therefore, pathogens evolved several methods that allow them to successfully infect a host, while evading detection or destruction by the immune system. Bacteria often overcome physical barriers by secreting enzymes that digest the barrier, for example, by using a type II secretion system. Alternatively, using a type III secretion system, they may insert a hollow tube into the host cell, providing a direct route for proteins to move from the pathogen to the host. These proteins are often used to shut down host defenses.","[{""answer_start"": 54, ""text"": ""elude host immune responses""}, {""answer_start"": 54, ""text"": ""elude host immune responses""}, {""answer_start"": 43, ""text"": ""ability to elude host immune responses""}]",False,572a019f3f37b31900478646,[],8838,608,6848,608,1990,5824,5,224,1516,608-2016 2240-3392 3488-3904 3968-5760 5792-6848
572a02483f37b3190047864b.wav,who formulated the idea of colonial selection theory of immunity,Who formulated the idea of clonal selection theory of immunity?,"In the mid-1950s, Frank Burnet, inspired by a suggestion made by Niels Jerne, formulated the clonal selection theory (CST) of immunity. On the basis of CST, Burnet developed a theory of how an immune response is triggered according to the self/nonself distinction: ""self"" constituents (constituents of the body) do not trigger destructive immune responses, while ""nonself"" entities (pathogens, an allograft) trigger a destructive immune response. The theory was later modified to reflect new discoveries regarding histocompatibility or the complex ""two-signal"" activation of T cells. The self/nonself theory of immunity and the self/nonself vocabulary have been criticized, but remain very influential.","[{""answer_start"": 18, ""text"": ""Frank Burnet""}, {""answer_start"": 18, ""text"": ""Frank Burnet""}, {""answer_start"": 18, ""text"": ""Frank Burnet""}]",False,572a02483f37b3190047864b,[],8443,1344,5920,1344,2523,4512,2,64,1513,1344-3328 3392-5920
572a02483f37b3190047864c.wav,why are two examples of non self entities in accordance with frank burnet's dairy,What are two examples of nonself entities in accordance with Frank Burnet's theory?,"In the mid-1950s, Frank Burnet, inspired by a suggestion made by Niels Jerne, formulated the clonal selection theory (CST) of immunity. On the basis of CST, Burnet developed a theory of how an immune response is triggered according to the self/nonself distinction: ""self"" constituents (constituents of the body) do not trigger destructive immune responses, while ""nonself"" entities (pathogens, an allograft) trigger a destructive immune response. The theory was later modified to reflect new discoveries regarding histocompatibility or the complex ""two-signal"" activation of T cells. The self/nonself theory of immunity and the self/nonself vocabulary have been criticized, but remain very influential.","[{""answer_start"": 383, ""text"": ""pathogens, an allograft""}, {""answer_start"": 383, ""text"": ""pathogens, an allograft""}, {""answer_start"": 383, ""text"": ""pathogens, an allograft""}]",False,572a02483f37b3190047864c,[],9650,1184,7232,1184,2418,5504,5,224,1520,1184-3520 3584-5376 5568-5920 6144-6720 6784-7232
