baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,307.5042,-19.0,-19.0,-19.0,0,0,119,-0.9998,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.6134,40.8655,16.2521,13.5628,18.7061,0,0,119,0.7552,large,1.84e-17,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7415.9496,11833.0672,4417.1176,3417.5838,5337.9595,0,0,119,0.7091,large,9.46e-16,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::answers_in_english,check: answers_in_english,adherence,higher,112,0.9732,1.0,0.0268,0.0,0.0625,3,0,109,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.8667,0.125,0.0417,0.2085,22,7,91,,n/a,0.00933,0.112,False,,,"McNemar, chi-square with continuity correction",29,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.675,0.2167,-0.4583,-0.5583,-0.35,6,61,53,,n/a,4.19e-11,7.13e-10,True,,,"McNemar, chi-square with continuity correction",67,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.9917,0.0167,-0.0167,0.05,3,1,116,,n/a,0.625,1.0,False,,,"McNemar, exact binomial",4,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9833,1.0,0.0167,0.0,0.0417,2,0,118,,n/a,0.5,1.0,False,,,"McNemar, exact binomial",2,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,06 llama3.1:8b-q4_K_M t0.7/s42,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.6167,0.0917,-0.525,-0.6167,-0.425,3,66,51,,n/a,8.4e-14,1.34e-12,True,,,"McNemar, chi-square with continuity correction",69,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.6167,0.0917,-0.525,-0.6167,-0.425,3,66,51,,n/a,8.4e-14,1.34e-12,True,,,"McNemar, chi-square with continuity correction",69,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9553,0.8819,-0.0733,-0.0879,-0.0586,11,79,30,-0.5784,large,1.43e-12,2e-11,True,False,0.02,"Wilcoxon signed-rank, normal approximation",90,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9553,0.8819,-0.0733,-0.0879,-0.0586,11,79,30,-0.5784,large,1.43e-12,2e-11,True,False,0.02,"Wilcoxon signed-rank, normal approximation",90,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,request_coverage,coverage of recognized request,response,higher,120,0.4449,0.4408,-0.0041,-0.0677,0.06,52,57,11,-0.0269,negligible,0.666,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",109,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,intent_coverage,coverage of intended question,response,higher,120,0.3622,0.3444,-0.0178,-0.0732,0.0357,40,48,32,-0.0516,negligible,0.522,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",88,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,echo_ratio,echo of the question,response,lower,120,0.2613,0.3086,0.0473,0.0025,0.0945,53,60,7,0.1041,negligible,0.173,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",113,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,answer_presence,reference answer present,response,higher,120,0.05,0.0333,-0.0167,-0.0583,0.025,2,4,114,,n/a,0.688,1.0,False,,,"McNemar, exact binomial",6,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,reference_token_f1,token F1 vs reference,response,higher,120,0.0398,0.0389,-0.0009,-0.0114,0.0096,18,20,82,-0.0469,negligible,0.862,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",38,equivalent
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1284,0.0949,-0.0335,-0.0764,0.0009,9,17,94,-0.0665,negligible,0.169,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",26,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0431,0.0396,-0.0036,-0.015,0.0076,17,21,82,-0.0526,negligible,0.542,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",38,equivalent
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,flesch_reading_ease,reading ease,response,higher,120,56.3529,59.9365,3.5836,-0.8936,7.9661,72,47,1,0.1043,negligible,0.0617,0.617,False,False,2.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,flesch_kincaid_grade,grade level,response,lower,120,7.4777,7.4386,-0.0391,-0.721,0.6574,64,53,3,-0.0161,negligible,0.633,1.0,False,False,0.5,"Wilcoxon signed-rank, normal approximation",117,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,word_count,words,response,descriptive,120,17.3833,14.85,-2.5333,-4.2085,-0.8748,0,0,120,-0.2717,small,0.00324,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,sentence_count,sentences,response,descriptive,120,2.1083,1.5167,-0.5917,-0.7333,-0.45,0,0,120,-0.4747,large,5.41e-11,,False,,,"Wilcoxon signed-rank, normal approximation",76,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,opening_words,opening sentence length,response,descriptive,120,5.375,9.7167,4.3417,3.4331,5.1919,0,0,120,0.7011,large,1.13e-14,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3653,10.2194,1.8542,1.0152,2.6806,0,0,120,0.3474,medium,3.49e-05,,False,,,"Wilcoxon signed-rank, normal approximation",113,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,estimated_tokens,estimated tokens,response,descriptive,120,23.2667,19.7917,-3.475,-5.7002,-1.2829,0,0,120,-0.2796,small,0.00192,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.9533,5.94,-1.0133,-1.6834,-0.3499,0,0,120,-0.2717,small,0.0033,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.0924,37.2857,-65.8067,-67.4454,-64.2771,119,0,0,-1.0,large,2.75e-21,2.48e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_llm_ttft,time to first token (ms),runtime,lower,119,823.9496,776.8487,-47.1008,-57.4458,-37.3361,93,26,0,-0.6279,large,8.8e-13,3.52e-12,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1125.8992,958.6218,-167.2773,-202.2693,-135.1176,102,17,0,-0.7242,large,6.86e-18,3.43e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_llm_eval,generation time (ms),runtime,lower,119,902.8908,293.1681,-609.7227,-677.8555,-545.7214,116,3,0,-0.9566,large,3.95e-21,2.77e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,150.2773,184.0504,33.7731,5.6622,54.4912,30,88,1,0.5331,large,1.87e-10,4.46e-10,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_ttfa,time to first audio (ms),runtime,lower,119,1656.3109,1522.4034,-133.9076,-194.8221,-84.5149,88,31,0,-0.2242,small,3.34e-08,3.34e-08,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_tts_total,total synthesis (ms),runtime,lower,119,397.1681,270.5798,-126.5882,-171.4046,-86.7141,91,28,0,-0.5175,large,1.49e-10,4.46e-10,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8148.7059,7659.0336,-489.6723,-573.4408,-410.5214,109,8,2,-0.2183,small,5.87e-20,3.52e-19,True,False,100.0,"Wilcoxon signed-rank, normal approximation",117,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3429,67.3563,40.0134,39.2747,40.7812,119,0,0,1.0,large,2.91e-21,2.48e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.6639,7472.1933,0.5294,-1.5294,2.5294,0,0,119,-0.0011,negligible,0.617,,False,,,"Wilcoxon signed-rank, normal approximation",113,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.8151,375.395,-0.4202,-1.2103,0.2437,0,0,119,-0.0016,negligible,0.678,,False,,,"Wilcoxon signed-rank, normal approximation",85,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,301.9496,181.7731,-120.1765,-153.8496,-89.745,0,0,119,-0.5703,large,3.34e-14,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,326.5042,0.0,0.0,0.0,0,0,119,0.0,negligible,1.0,,False,,,Wilcoxon signed-rank (all differences zero),0,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.6134,19.7563,-4.8571,-7.0256,-2.6637,0,0,119,-0.3405,medium,3.93e-05,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7415.9496,5155.5126,-2260.437,-3310.2517,-1336.1059,0,0,119,-0.4228,medium,2.28e-07,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::answers_in_english,check: answers_in_english,adherence,higher,107,0.9813,0.9907,0.0093,-0.0187,0.0374,2,1,104,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.4083,-0.3333,-0.425,-0.2417,2,42,76,,n/a,4.12e-09,4.94e-08,True,,,"McNemar, chi-square with continuity correction",44,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.675,0.1083,-0.5667,-0.6667,-0.4667,4,72,44,,n/a,1.52e-14,2.59e-13,True,,,"McNemar, chi-square with continuity correction",76,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.725,-0.25,-0.3333,-0.175,1,31,88,,n/a,2.95e-07,3.25e-06,True,,,"McNemar, chi-square with continuity correction",32,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9833,1.0,0.0167,0.0,0.0417,2,0,118,,n/a,0.5,1.0,False,,,"McNemar, exact binomial",2,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,16 qwen2.5:7b-q4_K_M t0.7/s42,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.6167,0.0917,-0.525,-0.625,-0.4167,6,69,45,,n/a,8.12e-13,1.3e-11,True,,,"McNemar, chi-square with continuity correction",75,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.6167,0.0917,-0.525,-0.625,-0.4167,6,69,45,,n/a,8.12e-13,1.3e-11,True,,,"McNemar, chi-square with continuity correction",75,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9553,0.8908,-0.0644,-0.0795,-0.0491,12,77,31,-0.5569,large,5.25e-11,7.35e-10,True,False,0.02,"Wilcoxon signed-rank, normal approximation",89,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9553,0.8908,-0.0644,-0.0795,-0.0491,12,77,31,-0.5569,large,5.25e-11,7.35e-10,True,False,0.02,"Wilcoxon signed-rank, normal approximation",89,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,request_coverage,coverage of recognized request,response,higher,120,0.4449,0.4523,0.0074,-0.0553,0.0697,59,47,14,0.017,negligible,0.592,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",106,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,intent_coverage,coverage of intended question,response,higher,120,0.3622,0.3326,-0.0296,-0.0828,0.0237,36,50,34,-0.0739,negligible,0.21,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",86,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,echo_ratio,echo of the question,response,lower,120,0.2613,0.2744,0.013,-0.0282,0.0544,52,56,12,0.0069,negligible,0.434,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",108,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,answer_presence,reference answer present,response,higher,120,0.05,0.025,-0.025,-0.0667,0.0083,1,4,115,,n/a,0.375,1.0,False,,,"McNemar, exact binomial",5,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0083,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,reference_token_f1,token F1 vs reference,response,higher,120,0.0398,0.043,0.0032,-0.0163,0.0261,18,24,78,-0.0648,negligible,0.557,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",42,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1284,0.0931,-0.0353,-0.0822,0.0114,12,18,90,-0.0694,negligible,0.169,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",30,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0431,0.0456,0.0024,-0.0183,0.0256,18,24,78,-0.0663,negligible,0.476,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",42,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,flesch_reading_ease,reading ease,response,higher,120,56.3529,54.9718,-1.3812,-6.4598,3.6516,59,61,0,0.0015,negligible,0.695,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,flesch_kincaid_grade,grade level,response,lower,120,7.4777,9.1931,1.7154,0.8769,2.5759,45,75,0,0.2153,small,0.000367,0.00367,True,False,0.5,"Wilcoxon signed-rank, normal approximation",120,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,word_count,words,response,descriptive,120,17.3833,18.2917,0.9083,-1.5752,3.325,0,0,120,-0.0683,negligible,0.818,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,sentence_count,sentences,response,descriptive,120,2.1083,1.2583,-0.85,-0.975,-0.7167,0,0,120,-0.6876,large,1.24e-16,,False,,,"Wilcoxon signed-rank, normal approximation",94,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,opening_words,opening sentence length,response,descriptive,120,5.375,14.125,8.75,7.1998,10.3417,0,0,120,0.7899,large,1.95e-17,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3653,14.4931,6.1278,4.6164,7.6209,0,0,120,0.4938,large,7.28e-12,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,estimated_tokens,estimated tokens,response,descriptive,120,23.2667,24.4,1.1333,-2.1092,4.2673,0,0,120,-0.0749,negligible,0.797,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.9533,7.3167,0.3633,-0.6301,1.33,0,0,120,-0.0683,negligible,0.816,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.0924,27.2353,-75.8571,-77.6809,-74.05,119,0,0,-1.0,large,2.72e-21,2.44e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,lat_llm_ttft,time to first token (ms),runtime,lower,119,823.9496,870.9832,47.0336,36.5767,58.2868,27,90,2,0.5917,large,4.16e-12,1.66e-11,True,False,50.0,"Wilcoxon signed-rank, normal approximation",117,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1125.8992,1057.1933,-68.7059,-103.7937,-36.1311,67,51,1,-0.2236,small,0.00163,0.00326,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,04 llama3.2:3b-q4_K_M t0.7/s42,lat_llm_eval,generation time (ms),runtime,lower,119,902.8908,262.1345,-640.7563,-708.0866,-575.234,116,2,1,-0.9501,large,5.36e-21,3.75e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
