baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.9833,0.0083,-0.025,0.0417,3,2,115,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",5,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,05 llama3.1:8b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,0.9917,-0.0083,-0.025,0.0,0,1,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.65,0.0833,-0.5667,-0.6583,-0.4667,3,71,46,,n/a,6.78e-15,9.49e-14,True,,,"McNemar, chi-square with continuity correction",74,degraded
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.65,0.0833,-0.5667,-0.6583,-0.4667,3,71,46,,n/a,6.78e-15,9.49e-14,True,,,"McNemar, chi-square with continuity correction",74,degraded
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9612,0.8778,-0.0834,-0.0975,-0.0689,9,86,25,-0.6417,large,3.51e-15,5.61e-14,True,False,0.02,"Wilcoxon signed-rank, normal approximation",95,degraded
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9612,0.8778,-0.0834,-0.0975,-0.0689,9,86,25,-0.6417,large,3.51e-15,5.61e-14,True,False,0.02,"Wilcoxon signed-rank, normal approximation",95,degraded
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.4505,0.412,-0.0385,-0.1061,0.0298,47,60,13,-0.0993,negligible,0.171,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",107,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3665,0.3302,-0.0363,-0.0933,0.0212,39,49,32,-0.0779,negligible,0.201,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",88,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.2714,0.32,0.0486,-0.0032,0.1038,47,61,12,0.1088,negligible,0.116,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",108,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.0417,0.0333,-0.0083,-0.05,0.0333,3,4,113,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",7,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0427,0.0466,0.0039,-0.0101,0.0178,23,17,80,-0.0256,negligible,0.528,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",40,equivalent
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1369,0.1153,-0.0216,-0.065,0.024,9,18,93,-0.0508,negligible,0.162,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",27,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0461,0.0464,0.0003,-0.014,0.0144,22,18,80,-0.0311,negligible,0.783,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",40,equivalent
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.7426,56.235,-0.5076,-5.1479,4.0306,58,61,1,-0.001,negligible,0.653,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4587,7.777,0.3183,-0.425,1.0531,52,67,1,0.026,negligible,0.268,1.0,False,False,0.5,"Wilcoxon signed-rank, normal approximation",119,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,word_count,words,response,descriptive,120,17.425,13.0167,-4.4083,-6.0835,-2.7748,0,0,120,-0.4156,medium,2.88e-06,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.075,1.4333,-0.6417,-0.775,-0.5083,0,0,120,-0.5482,large,2.74e-12,,False,,,"Wilcoxon signed-rank, normal approximation",80,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.3667,9.5833,4.2167,3.3083,5.1502,0,0,120,0.705,large,1.93e-14,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.5083,9.5028,0.9944,0.1652,1.9042,0,0,120,0.2097,small,0.0255,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.3583,17.325,-6.0333,-8.2419,-3.8075,0,0,120,-0.4197,medium,1.92e-06,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.97,5.2067,-1.7633,-2.4334,-1.1099,0,0,120,-0.4156,medium,3.27e-06,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.2017,37.8151,-65.3866,-66.8908,-63.9076,119,0,0,-1.0,large,2.76e-21,2.48e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,821.9916,767.5966,-54.395,-64.2116,-44.8477,102,17,0,-0.7007,large,2.46e-16,9.85e-16,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1102.1345,948.8235,-153.3109,-177.095,-130.7471,109,10,0,-0.7615,large,6.17e-19,3.08e-18,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,879.2689,263.6218,-615.6471,-676.5176,-555.9387,119,0,0,-0.9742,large,2.92e-21,2.48e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.9412,188.3613,54.4202,40.7626,66.7311,24,94,1,0.5736,large,2.35e-12,7.05e-12,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1616.3782,1517.3361,-99.042,-134.5807,-67.0813,85,33,1,-0.2095,small,1.34e-07,1.34e-07,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,improved
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,380.5714,249.3445,-131.2269,-174.4132,-93.9697,90,27,2,-0.6014,large,2.91e-12,7.05e-12,True,False,50.0,"Wilcoxon signed-rank, normal approximation",117,improved
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8137.4286,7645.9244,-491.5042,-576.7046,-410.9832,108,10,1,-0.2001,small,1.13e-19,6.79e-19,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,improved
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3227,66.8118,39.4891,38.7453,40.2647,119,0,0,1.0,large,2.91e-21,2.48e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.9832,7470.6723,-1.3109,-3.6475,0.8408,0,0,119,0.0,negligible,0.575,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,376.0336,375.7563,-0.2773,-0.9328,0.3529,0,0,119,0.001,negligible,0.581,,False,,,"Wilcoxon signed-rank, normal approximation",85,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,280.1429,181.2269,-98.916,-121.6357,-78.1504,0,0,119,-0.586,large,1.65e-13,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,326.5042,0.0,0.0,0.0,0,0,119,0.0,negligible,1.0,,False,,,Wilcoxon signed-rank (all differences zero),0,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,23.9916,17.6723,-6.3193,-8.2605,-4.2685,0,0,119,-0.4564,medium,9.26e-08,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7045.1681,4746.395,-2298.7731,-3248.2563,-1458.9382,0,0,119,-0.4963,large,6.65e-09,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,98,0.9388,1.0,0.0612,0.0204,0.1122,6,0,92,,n/a,0.0312,0.312,False,,,"McNemar, exact binomial",6,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7333,0.4167,-0.3167,-0.4,-0.225,1,39,80,,n/a,4.91e-09,5.89e-08,True,,,"McNemar, chi-square with continuity correction",40,degraded
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.7,0.1083,-0.5917,-0.6833,-0.4917,2,73,45,,n/a,6.32e-16,1.08e-14,True,,,"McNemar, chi-square with continuity correction",75,degraded
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.6833,-0.2917,-0.375,-0.2083,1,36,83,,n/a,2.28e-08,2.5e-07,True,,,"McNemar, chi-square with continuity correction",37,degraded
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9917,1.0,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,15 qwen2.5:7b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.65,0.1583,-0.4917,-0.6,-0.375,9,68,43,,n/a,3.85e-11,5.39e-10,True,,,"McNemar, chi-square with continuity correction",77,degraded
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.65,0.1583,-0.4917,-0.6,-0.375,9,68,43,,n/a,3.85e-11,5.39e-10,True,,,"McNemar, chi-square with continuity correction",77,degraded
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9612,0.8987,-0.0625,-0.0771,-0.0481,16,77,27,-0.5225,large,3.04e-11,4.87e-10,True,False,0.02,"Wilcoxon signed-rank, normal approximation",93,degraded
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9612,0.8987,-0.0625,-0.0771,-0.0481,16,77,27,-0.5225,large,3.04e-11,4.87e-10,True,False,0.02,"Wilcoxon signed-rank, normal approximation",93,degraded
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.4505,0.4896,0.0391,-0.032,0.1126,63,46,11,0.0602,negligible,0.265,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",109,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3665,0.3679,0.0014,-0.0583,0.0646,44,47,29,-0.0085,negligible,0.873,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",91,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.2714,0.3136,0.0422,-0.0077,0.0904,46,69,5,0.1206,negligible,0.0418,0.334,False,False,0.02,"Wilcoxon signed-rank, normal approximation",115,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.0417,0.025,-0.0167,-0.0583,0.025,2,4,114,,n/a,0.688,1.0,False,,,"McNemar, exact binomial",6,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0427,0.0384,-0.0042,-0.0214,0.0127,15,25,80,-0.1083,negligible,0.216,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",40,equivalent
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1369,0.0877,-0.0492,-0.0945,-0.0035,6,20,94,-0.1133,negligible,0.0223,0.2,False,False,0.02,"Wilcoxon signed-rank, normal approximation",26,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0461,0.0399,-0.0062,-0.0235,0.0106,16,24,80,-0.1078,negligible,0.219,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",40,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.7426,55.9592,-0.7834,-6.1332,4.3768,55,65,0,0.0028,negligible,0.827,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4587,8.6127,1.154,0.3186,2.0527,49,71,0,0.1358,negligible,0.0169,0.169,False,False,0.5,"Wilcoxon signed-rank, normal approximation",120,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,word_count,words,response,descriptive,120,17.425,15.8667,-1.5583,-3.4583,0.3502,0,0,120,-0.1878,small,0.0401,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.075,1.2667,-0.8083,-0.9167,-0.7,0,0,120,-0.6922,large,1.07e-17,,False,,,"Wilcoxon signed-rank, normal approximation",86,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.3667,12.75,7.3833,6.025,8.8752,0,0,120,0.7628,large,2.51e-16,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.5083,12.7125,4.2042,2.9454,5.5056,0,0,120,0.3908,medium,2.36e-08,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.3583,21.2417,-2.1167,-4.634,0.4006,0,0,120,-0.1893,small,0.0365,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.97,6.3467,-0.6233,-1.3833,0.1401,0,0,120,-0.1878,small,0.0412,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.2017,28.0756,-75.1261,-76.7815,-73.3947,119,0,0,-1.0,large,2.71e-21,2.44e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,821.9916,865.5882,43.5966,32.9819,54.471,23,96,0,0.5731,large,9.75e-12,3.9e-11,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1102.1345,1046.2773,-55.8571,-81.2697,-30.7332,75,43,1,-0.2685,small,4.79e-05,9.57e-05,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,improved
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,879.2689,238.2689,-641.0,-702.6355,-580.9739,119,0,0,-0.9778,large,2.92e-21,2.44e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.9412,226.0084,92.0672,75.2057,109.0683,17,101,1,0.7244,large,2.03e-16,1.01e-15,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1616.3782,1652.4454,36.0672,-2.8603,74.9475,53,66,0,0.0922,negligible,0.0709,0.0709,False,True,100.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,380.5714,281.7983,-98.7731,-147.9218,-59.5456,84,35,0,-0.4099,medium,1.18e-07,3.53e-07,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8137.4286,7702.0756,-435.3529,-521.4737,-358.8483,106,11,2,-0.1777,small,1.56e-18,9.38e-18,True,False,100.0,"Wilcoxon signed-rank, normal approximation",117,improved
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3227,85.9303,58.6076,57.2688,59.974,119,0,0,1.0,large,2.92e-21,2.44e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.9832,7471.7899,-0.1933,-2.3452,1.9832,0,0,119,0.0002,negligible,0.509,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,376.0336,375.9412,-0.0924,-0.8237,0.6389,0,0,119,0.0007,negligible,0.861,,False,,,"Wilcoxon signed-rank, normal approximation",87,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,280.1429,180.6891,-99.4538,-122.5324,-76.0994,0,0,119,-0.5513,large,4.23e-12,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,322.5042,-4.0,-4.0,-4.0,0,0,119,-0.5509,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,23.9916,20.8908,-3.1008,-5.3954,-0.7139,0,0,119,-0.2255,small,0.00647,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7045.1681,5556.3613,-1488.8067,-2597.9918,-617.3544,0,0,119,-0.2876,small,0.000467,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,94,0.9362,0.9894,0.0532,0.0,0.1064,6,1,87,,n/a,0.125,1.0,False,,,"McNemar, exact binomial",7,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7333,0.6333,-0.1,-0.1833,-0.0167,8,20,92,,n/a,0.0376,0.414,False,,,"McNemar, chi-square with continuity correction",28,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,03 llama3.2:3b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
